id,label,review,predicted_label
"Quán nằm ngay đường Kì Đồng khu vực trung tâm dễ tìm, vào gọi món xong khoảng chưa đầy 5p đã có đồ ăn lên.",posi,,posi
Quán nằm ngay đường ray,neu,,posi
Quán nằm ngay mặt đường Đại Cồ Việt,neu,,posi
quán nằm ngay mặt đường nên dễ tìm lắm.,posi,,posi
Quán nằm ngay mặt phố rất dễ tìm cảnh rất tuyệt vời nhạc êm tai không gian không quá chật và nhất là không quá ồn ào,posi,,posi
Quấn nằm ngay mặt tiền ngồi nhìn ra đường cũng vui,posi,,posi
Quán nằm ngay trong hẻm 200 ăn vặt quận 4,neu,,posi
"quán nằm trên dốc Ngự Bình, nên nếu đi xe máy thì không sao.",neu,,posi
"Quán nằm trên đường Cao Thắng, đi từ Nguyễn Thị Minh Khai quẹo qua thì có cái hẻm số 2, bên tay phải, vô hẻm chừng 20m",neu,,posi
"Quán nằm trên đường sư vạn hạnh, khúc giữa, đi từ 3/2 qua thì nằm bên tay phải.",neu,,posi
Quán nằm trong chợ,neu,,posi
"Quán nằm trong hẻm 220, ngay ngã tư Hai Bà Trưng và Võ Thị Sáu cũng dễ tìm. Có chỗ để xe trong nhà, nhân viên xích dây xích lại cũng an tâm.",posi,,posi
"quán nằm trong hẻm, rất sâu trong hẻm, phải hỏi đường người dân ở đó mới biết.",neu,,posi
"Quán nằm trong ngõ hẻm đối diẹn nhà thờ Tân Định, nhà hàng thì bé thôi, chỗ ngồi bố trí cũng san sát nhau. ",neu,,posi
Quán nằm trong nguyên con hẻm ăn vặt,neu,,posi
Quán nằm trước mặt luôn. Bên cạnh là hàng bún bò Huế đấy ạ. ,neu,,posi
Quán nấu được nhiều món ăn ngon miệng,posi,,posi
"Quán này 115 Phùng Văn Cung,phường 2,phú Nhuận",neu,,posi
"Quán này bạn mình giới thiệu, bạn mình ở Đà Nẵng vào SG chơi,",neu,,posi
quán này bình thường,neu,,posi
"Quán này chị em mình ăn từ lúc nhỏ đến giờ, nhớ lúc ăn chỉ có 7k, giờ lên 22 nghìn/ chén, có thêm bánh mì là 25k/ phần, chấm bánh mì ăn ngon,",posi,,posi
Quán này có bạn người Nhật đẹp trai dã man biết nói tiếng việt nữa,posi,,posi
quán này có nhiều bàn.,neu,,posi
"Quán này đi được 1 lần rồi, thấy cũng ổn",neu,,posi
Quán này đồ ăn nấu rất ngon,posi,,posi
"Quán này dơ lắm, phục vụ thì lâu hết chỗ nói, đem lộn thức ăn hoài, thức ăn đem ra cứ hỏi là bàn nào gọi món đó.",nega,,posi
"Quán này hủ tiếu siêu ngon, đậm chất hương vị sài gòn. Quán luôn đông khách và cô chú chủ quán luôn thân thiện.",posi,,posi
Quán này không được gì ngoài làm khách thèm ăn và ghiền :D món ăn thì phong phú nhân viên thì xinh đẹp,posi,,posi
"Quán này là dành cho dân nhậu, không phải là quán dành cho gia đình hay bạn bè ăn uống. ",neu,,posi
"quán này lâu lâu ăn một lần ok, không quá ấn tượng để ghé nhiều lần",neu,,posi
"Quán này mình ăn hồi lâu còn ở chỗ cũ , nay chuyển về ngay BigC Tô Hiến Thành rồi , may có Foody phát hiện & chuyển địa chit chứ không biết đâu mà tìm",neu,,posi
Quán này mình được bạn dẫn lại ăn trong một dịp chở mình đi buổi sáng có việc gần đó .,neu,,posi
Quán này mình thấy món nào cũng rất ngon,posi,,posi
Quán này mới mở nằm trên đường yên bái ,neu,,posi
Quán này năm trong danh sách nhứng nơi ưa thích của mình ^^,posi,,posi
"Quán nay nằm trong nhà, rất ấm cúng.",posi,,posi
quán này nấu ăn hơi ngán,nega,,posi
Quán này nay có mở bán thêm buổi trưa nữa. ,neu,,posi
Quán này nếu ai không biết thì cứ đén đoạn cây xăng chỗ ngã tư an dương xong đâm vào cái ngõ là thấy cái biển lẩu bò úc to đùng luôn ấy :  ,neu,,posi
Quán này ngon dĩa cơm thịt nướng giá 25 nghìn làm nước mắm ngon đối với dân du lịch thì phải nói là quá ổn,posi,,posi
Quán này thật ra món ăn mọi thứ chỉ dừng lại ở mức ổn thôi ,neu,,posi
quán này toàn hải sản tươi sống mỗi ngày,posi,,posi
Quán nên thêm cái option ở mục đặt xôi để khách tự lựa chọn về việc có lấy thìa hay không thay vì cứ auto cho vào đơn hàng như hiện nay. ,neu,,posi
Quán ngoài phở bò gà miến mì tươi xá xíu thì còn cả món bò kho bánh mì vị rất ngon 1 tô có 20 nghìn à,posi,,posi
Quán ngồi ven sông hàn nên rất thoáng mát thức ăn chế biến rất đậm đà và ngon,posi,,posi
Quán ngon rẻ quán ở ngoài đường kế đường hẻm 17a Ăn thích lắm luôn ạ,posi,,posi
Quán ngon sạch sẽ,posi,,posi
"Quán nhiều đồ ăn tươi ngon , nhân viên và quản lí phục vụ rất nhiệt tình luôn",posi,,posi
"Quán nhiều món ăn ngon và Lạ  Giá rẻ , phục vụ nhiệt tình ,Chu đáo .",posi,,posi
Quán nhìn chung không có gì nổi bật. ,neu,,posi
Quán nhìn chung không tệ,neu,,posi
Quán nhìn cũng bình thường ,neu,,posi
Quán nhỏ nhỏ decor xinh xinh Nhân viên dễ thương và nhiệt tình Ăn ngon và cảm thấy xứng đáng,posi,,posi
Quán nhỏ nhỏ decor xinh xinh Nvien dethuong và nhiệt tình Ăn ngon và cảm thấy xứng đáng,posi,,posi
Quán nhỏ nhỏ xinh xinh trang trí lạ mắt cái tên nghe cũng hay hay ^^ Quan trọng là đồ uống ngon,posi,,posi
"Quán nhỏ nhưng cũng gọn gàng sạch sẽ, không gian ấm cúng, có máy hút khói tốt nên ngồi máy lạnh cũng không ngộp. Vào quán thấy khách Nhật đi khá nhiều, ăn nhậu rôm rả :)",posi,,posi
"Quán nhỏ nhưng không gian quán khá thoáng, máy lạnh mát rượi, lại dễ tìm. Quán trang trí khá dễ thương. ",posi,,posi
"Quán nhỏ nhưng trang trí đẹp, không gian yên tĩnh, âm nhạc nhẹ nhàng, giá cả hợp lí, anh chị chủ quán rất dễ thương giới thiệu menu tận tình cho tụi mình. ",posi,,posi
quán nhỏ xinh dễ thương thức uống ngon giá lại hạt dẻ,posi,,posi
"Quán nhỏ xinh, đồ ăn ngon, phục vụ dễ thương Chắc chắn sẽ quay lại",posi,,posi
Quán nóng.,nega,,posi
quán nướng này rất tốt luôn,posi,,posi
"quán nướng nhỏ xíu mà lại sử dụng than nướng, không có máy hút khói nên quán luôn ngộp vì khói. Ở ngoài nhìn đẹp vô trong mới thấy tồi tàn.",nega,,posi
Quán nướng ở đây ngon và rất rẻ mọi người nên đến thử,posi,,posi
"Quán ơi , mình là khách hàng tuyệt đối khó tính",neu,,posi
Quán ồn quá mức nên hầu như chả nghe được đứa bên cạnh nói.,nega,,posi
Quán phục vụ bình thường,neu,,posi
Quán phục vụ kiểu gì chẳng hiểu. :(,nega,,posi
"Quán phục vụ quá kém, đồ ăn ít và không chất lượng.",nega,,posi
Quán phục vụ rất good nha nên có dịp sẽ ghé ủng hộ tiếp.,posi,,posi
"Quán phục vụ tốt từ quản lý đến nhân viên, hình như quản lý mới.",posi,,posi
"Quán quá đông, ồn ào và chật chội.",nega,,posi
Quán quen thuộc gần đây của 2 vợ chồng mình.,posi,,posi
quán rất chịu đầu tư hình ảnh từ không gian đến nhân viên phục vụ,posi,,posi
quán rất dễ tìm,posi,,posi
"Quán rất dễ tìm, có chỗ để xe rộng lắm",posi,,posi
"quán rất dễ tìm, đủ loại há cảo luôn và lúc nào cũng nóng hổi nữa, giá thì rất hợp túi tiền",posi,,posi
"Quán rất gần nhà nên ghé uống với đám bạn, không gian cưng muốn xỉu, đúng chất quận 5. ",posi,,posi
Quán rất ngon mát và nhân viên siêu siêu dễ thương,posi,,posi
Quán rất ngon và rẻ,posi,,posi
"Quán rất ngon, món ăn đa dạng.",posi,,posi
Quán rất tuyệt vời về mọi mặt,posi,,posi
"Quán rất vắng khách, mình ngồi cả buổi tối chỉ có mỗi bàn mình và 1 bàn nữa người Nhật hình như là bạn của chủ quán.",neu,,posi
Quán rộng rãi hơn bên chi nhánh NTP,posi,,posi
Quán rộng rãi phục vụ nhanh nhẹn nhiệt tình.,posi,,posi
Quán rộng rãi và thoáng mát hơn ở Note cũ cảnh tầng 2 khá đẹp,posi,,posi
Quán ruột của mình ăn siêu ngon,posi,,posi
Quán ruột của mình về món phá lấu,posi,,posi
Quán ruột của mình với tụi bạn cực ghiền nem chua rán ở đây với chân gà chua cay,posi,,posi
"Quán sạch sẽ, thoáng mát, nhân viên phục vụ nhiệt tình, có thể ngồi trong nhà hoặc vỉa hè",posi,,posi
"Quán sạch sẽ, thoáng.",posi,,posi
"Quán sát ngay trường Trưng Vương , đi vào ngõ là thấy",neu,,posi
"Quán siêu đông luôn, nên đặt trước để đảm bảo có bàn khỏi phải chờ đợi",neu,,posi
Quán tạo cảm giác rất thân thiện cho tụi mình quán trang trí nhiều cây nhìn rất thích,posi,,posi
quán Thật làm xấu đi hình ảnh của thành phổ du lịch.,nega,,posi
Quán thoáng mát và thoải mái. ,posi,,posi
Quán thực đơn cùng bình thường,neu,,posi
Quán thức này rất khác với các quán thức khác nhân viên vô cùng thân thiện và phụ vụ rất tốt,posi,,posi
quán thường đông khách vào buổi tối.,neu,,posi
Quán thường xuyên giảm giá nhưng vẫn giữ độ ngon như thường,posi,,posi
"Quán to kiểu to mặt tiền chứ bên trong là hình ống ngang. Được cái quán trang trí với khá nhiều cây xanh, nhìn rất thoáng mát, trông cũng dễ chịu nữa.",posi,,posi
quán to và rộng ,posi,,posi
"quán to và rộng có 3 tầng, tầng 1 +2 là ngồi nghế còn tầng 3 là ngồi bệt. quán trang trí cũng rẩt là đẹp mắt. deco thì cực đẹp luôn ý ",posi,,posi
Quán tồi tạn vậy mà món ăn không rẻ tí nào,nega,,posi
Quán trà sữa rất ngon sạch sẽ phục vụ nhanh lại rẻ nữarất thích quán này,posi,,posi
Quán trang trí cũng bình thường,neu,,posi
Quán trang trí đơn giản thôi nhưng nhìn vẫn rất dễ thương. :) Có cây không khí nhỏ nhỏ xinh xinh ngộ ngộ. ,posi,,posi
"Quán trang trí đơn giản, sang trọng, ấm cúng Đang được giảm giá còn 210k ăn no.",posi,,posi
Quán trang trí khá bắt mắt nhân viên phục vụ thì nc cực dễ thương luôn.,posi,,posi
quán trang trí khá bắt và bàn ghế khá đẹp ,posi,,posi
Quán trang trí không gian yên tĩnh nhẹ nhàng thoáng mát,posi,,posi
Quán trang trí không gian yên tĩnh nhẹ nhàng thoáng mát. ,posi,,posi
"Quán trang trí là vẽ bằng phấn chứ không dán tường, chữ đẹp dễ sợ :)",posi,,posi
"quán trang trí rất đẹp, Chủ đạo là màu xanh và trắng của biển và thuỷ thủ. Bàn ghế cũng toàn thuyền với biển. Decor quá đẹp quá ưng ",posi,,posi
Quán trang trí tông màu trắng rất dễ thương.,posi,,posi
Quán trẻ trung phục vụ nhiệt tình các món trong thực đơn tầm từ 520 nghìn đặc biệt là trà sữa và chè khúc bạch giống với phong cách các quán ở Sài Gòn,posi,,posi
Quán trong hẻm nhưng không khó tìm lắm,posi,,posi
Quán trong hẻm nhưng không khó tìm lắm.,neu,,posi
"Quán trong hẻm, tối.",neu,,posi
Quan trọng là khá đắt >< hương vị thì cũng phổ thông thôi.,nega,,posi
"Quan trọng là không hề ngon. Vị chỉ toàn nồng nặc mùi gia vị, không có hương thơm của thịt hay vị ngọt tự nhiên. Lại còn ít nữa.",nega,,posi
Quán tươg đối đẹp. Mát. Phục vụ không lâu lắm. Nhân viên cũng thân thiện. ,posi,,posi
Quán tuy hơi nhỏ nhưng không gian rất thoáng đãng cảnh đẹp,posi,,posi
Quán tuy nằm trong hẻm nhưng rất dễ tìm quán rộng rãi thoáng mát sạch sẽ,posi,,posi
Quán tuy nhỏ nhưng không chê vào đâu được.,posi,,posi
Quán tuyệt vời không gian thoải mái trời mưa ngồi tâm sự với bạn bè 50 nghìn 1 người,posi,,posi
"Quán vắng khách, lúc đến có 2 khách mình đoán chưa từng vào fast food",neu,,posi
Quán vệ sinh kém,nega,,posi
quán vỉa hè nên không khí rất thoáng,posi,,posi
"Quán vỉa hè nhỏ nhỏ xinh xinh, phục vụ dễ thương thêm anh chủ quán kute quá trời: 3 ",posi,,posi
Quán yên tĩnh thích hợp cho những ai muốn làm việc hay thảo luận việc riêng tư,posi,,posi
quầy bánh mì ở đây cũng ngon nữa. Hôm rồi mình ăn bánh nhân táo thấy rất ổn.,posi,,posi
"Quầy có nhiều loại mứt, trà, cà phê, kem gelato, còn có cả khoai lang nướng, bắp nướng.",neu,,posi
"quầy đồ ăn quành tráng có đầy đủ món, mà giá vé lại rẻ hơn buffet tối nữa, không gian thoải mái. ",posi,,posi
"Quầy Gà nướng, quầy Bánh Aeon Bakery hay Kem của Aeon làm đều rẻ và ngon: D ",posi,,posi
Quầy hải sản được đặt ngay trước cổng ra vào và được decor dưới dạng chiếc thuyền ngập tràn hải sản nhìn rất hấp dẫn.,posi,,posi
"Quầy Kichi-shi có một số món khai vị mới như nghêu hấp thái, khoai lang chiên, chè, salad đủ loại phong phú hơn, sushi cũng hấp dẫn nữa.",posi,,posi
Quay lại ăn Kichi nhân dịp cuối năm và cũng không hề thất vọng.,posi,,posi
Quay lại đây vào 1 hôm họp mặt mấy người bạn.,neu,,posi
Quay lại không biết bao nhiêu lần rồi,posi,,posi
"Quên mất là phí xem Tarot 120.000đ một 30 phút , mỗi 10 phút thêm sẽ thêm 20.000đ nha ",neu,,posi
"quẹo vào chạy 1 chút nhìn bên tay phải, giữ xe đối diện quán.",neu,,posi
"Quyết định bỏ cuộc vì nhân viên quán ""chị thông cảm, món của chị sắp có rồi, 1' nữa thôi"" và đợi đến khi cơm nguội cũng không thấy mì mà nhân viên nhìn mình với thái độ ""mệt quá, ra sao thì ra"" né tránh ánh nhìn của mình!",nega,,posi
"Ra về, các bạn nhân viên cảm ơn làm mình cảm thấy vui 😍",posi,,posi
rái cây tươi và chất lượng! Sẽ đặt mua nhiều lần nữa🍓🥝🥭🍉,posi,,posi
rân châu cứng chứ không mềm nhé,neu,,posi
"rang trí đơn gian, nhẹ nhàng rất hợp ý minh , nhược điểm là ko thể mua liền được mà fai đặt trước 1 ngày mới có nhé",posi,,posi
Rất an toàn và sạch,posi,,posi
Rất biết cách làm Hài Lòng Khách Hàng.,posi,,posi
Rất bức xúc !,nega,,posi
Rất đáng đồng tiền.,posi,,posi
Rất đáng thử,posi,,posi
Rất đẹp,posi,,posi
Rất dở so với lúc trước,nega,,posi
"rất đông người, người đi đường, người ngồi ăn, người đứng chờ mua về.",neu,,posi
"Rất ghiền món chân gà của quán này, Sẽ ủng hộ dài dài",posi,,posi
Rất hài lòng,posi,,posi
Rất hài lòng chất lượng nhé,posi,,posi
"Rất hài lòng từ phục vụ, giá cả , chất lượng món ăn đến không gian ở đây",posi,,posi
Rất hợp với các buổi hẹn hò ^^,posi,,posi
Rất không hài lòng. ,nega,,posi
"Rất là nhiều bò luôn!!! Ngon miệng lắm, phục vụ nhiệt tình và rất sẽ thương....Ủng hộ dài dài nhaaa!!!!",posi,,posi
Rất là thích đặt bàn cũng rât dễ nha chủ cần call rồi cho thông tin theo nhân viên nói là ổne rồi nếu muốn ngồi phòng riêng thì nhớ nói nha,posi,,posi
Rất là thoải mái để thư giãn cùng gia đình và người thân,posi,,posi
Rất nên thử 😋,posi,,posi
Rất ngạc nhiên vì bao nhiêu đó chỉ có 20 nghìn,posi,,posi
"rất ngon, giòn, nếu bạn nào quen ăn cay nên chọn cay! Tại độ cay ở tiệm làm vừa phải chứ không hăng nồng nhé hihi! Tôm khô, đậu phộng bao nhiều nha",posi,,posi
